,Country,City,Latitude,Longitude,elevation
1512,TLS,Liquiçá,-8.655061,125.2751452,
760,TLS,Dili,-8.5536809,125.5784093,
2958,TLS,Viqueque,-8.8093252,126.3218047,
76,TLS,Ainaro,-8.9895601,125.509338,
2815,TON,Tongatapu,-21.1667068,-175.1981997,
1049,TON,Ha'apai,-21.1811523,-175.2223468,
2,TON,'Eua,-21.3705828,-174.9388843,
2936,TON,Vava'u,-18.6231468,-174.002138,
1891,TON,Niuas,,,
2849,TTO,Tunapuna-Piarco,10.6854333,-61.3205274,
2802,TTO,Tobago,11.2404615,-60.672006,
2450,TTO,San Juan-Laventille,10.6756066,-61.4710154,
685,TTO,Couva-Tabaquite-Talparo,10.4497669,-61.3443881,
2155,TTO,Point Fortin,10.1759283,-61.6827286,
2446,TTO,San Fernando,10.2807069,-61.4645896,
590,TTO,Chaguanas,10.5147394,-61.4076757,
2565,TTO,Siparia,10.1471607,-61.5787032,
2099,TTO,Penal-Debe,10.1649187,-61.4286325,
2318,TTO,Rio Claro-Mayaro,10.3057632,-61.1738693,
2167,TTO,Port of Spain,10.6572678,-61.5180173,
2464,TTO,Sangre Grande,10.6375402,-61.1177499,
757,TTO,Diego Martin,10.7138596,-61.5793555,
2183,TTO,Princes Town,10.2048003,-61.2806186,
1802,TUN,Nabeul,36.4512897,10.7355915,
2555,TUN,Siliana,35.9715323,9.3577129,
930,TUN,Gabès,33.8878082,10.10044,
931,TUN,Gafsa,34.4224374,8.7843862,
475,TUN,Béja,36.7236755,9.185382,
1251,TUN,Kairouan,35.6710101,10.10062,
1791,TUN,Médenine,32.9819987,11.2870254,
2547,TUN,Sidi Bouzid,34.881181,9.5263598,
2821,TUN,Tozeur,33.9239001,8.1370639,
2522,TUN,Sfax,34.7394361,10.7604024,
1433,TUN,Kébili,33.3387702,8.703291,
358,TUN,Ben Arous,36.6306483,10.2100827,
1624,TUN,Manouba,36.7624363,9.8336191,
3078,TUN,Zaghouan,36.3319504,10.0453,
1731,TUN,Monastir,35.7707582,10.8280511,
2852,TUN,Tunis,33.8439408,9.400138,
391,TUN,Bizerte,37.2720905,9.8708565,
2751,TUN,Tataouine,31.7317009,9.7702197,
2600,TUN,Sousse,35.8288284,10.6405254,
1299,TUN,Kasserine,35.1687646,8.8365654,
201,TUN,Ariana,36.9685735,10.1219855,
1589,TUN,Mahdia,35.503642,11.0682429,
842,TUN,El Kef,36.0357642,8.7249381,
1209,TUN,Jendouba,36.6779726,8.752647,
1847,TUR,Nev?ehir,,,
2563,TUR,Sinop,41.6476377,34.9560137,
12,TUR,?anl?urfa,,,
2806,TUR,Tokat,40.3891816,36.6315075,
1622,TUR,Manisa,38.8574402,28.0565711,
334,TUR,Batman,37.7874104,41.2573924,
381,TUR,Bingöl,39.073803,40.7296181,
62,TUR,Afyonkarahisar,38.6852729,30.6427411,
2550,TUR,Siirt,37.8646916,42.0510294,
379,TUR,Bilecik,40.1543234,30.1479907,
345,TUR,Bayburt,40.2023027,40.2121599,
1870,TUR,Ni?de,52.3816927,9.7267388,
1135,TUR,I?d?r,41.03998,28.992134,
2569,TUR,Sivas,39.4191717,37.1012388,
1072,TUR,Hatay,36.3451332,36.0748022,
1181,TUR,Isparta,37.9465412,30.9602093,
1602,TUR,Malatya,38.3487153,38.3190674,
1634,TUR,Mardin,37.3611355,40.8959403,
85,TUR,Aksaray,38.4326291,33.8976963,
849,TUR,Elaz??,,,
3115,TUR,Çorum,40.5698389,34.7269292,
3114,TUR,Çank?r?,,,
2439,TUR,Samsun,41.2303557,35.9683338,
3113,TUR,Çanakkale,40.0549886,26.9278292,
812,TUR,Düzce,40.8774545,31.2009618,
1689,TUR,Mersin,36.7978381,34.6298391,
2863,TUR,U?ak,38.3705416,34.026907,
1771,TUR,Mu?,35.6731903,139.7084267,
1772,TUR,Mu?la,36.8874873,30.7072532,
248,TUR,Ayd?n,,,
864,TUR,Erzincan,39.6073429,39.2013209,
865,TUR,Erzurum,39.90632,41.2727715,
869,TUR,Eski?ehir,,,
3105,TUR,Zonguldak,41.250324,31.8389738,
2850,TUR,Tunceli,39.2197553,39.4139674,
2419,TUR,Sakarya,40.7731834,30.481606,
7,TUR,??rnak,,,
779,TUR,Diyarbak?r,,,
949,TUR,Gaziantep,37.0628317,37.3792617,
141,TUR,Amasya,40.6569451,35.7727169,
974,TUR,Giresun,40.6531617,38.5172032,
2333,TUR,Rize,40.9569617,40.884428,
295,TUR,Bal?kesir,,,
2822,TUR,Trabzon,41.0054605,39.7301463,
21,TUR,?stanbul,41.0396952,28.9840911,
1042,TUR,Gümü?hane,,,
1059,TUR,Hakkâri,37.495358,44.1054777,
735,TUR,Denizli,37.8275892,29.2389539,
324,TUR,Bart?n,28.5853072,77.1833037,
171,TUR,Ankara,39.9207759,32.8540497,
1300,TUR,Kastamonu,41.3680217,33.7619177,
199,TUR,Ardahan,41.0372501,42.7462189,
52,TUR,Ad?yaman,40.3318739,28.7242864,
461,TUR,Burdur,37.5183407,30.1691254,
465,TUR,Bursa,39.9895878,28.8944669,
24,TUR,?zmir,,,
1282,TUR,Karabük,41.1110349,32.6193901,
1435,TUR,Kütahya,39.2522508,29.4937732,
28,TUR,A?r?,41.0689396,28.8251454,
1286,TUR,Karaman,37.1796848,33.3383665,
1249,TUR,Kahramanmara?,,,
1294,TUR,Kars,40.4558435,42.9979531,
2926,TUR,Van,38.3249599,43.6589825,
212,TUR,Artvin,41.160506,41.8398627,
1238,TUR,K?rklareli,,,
2024,TUR,Ordu,40.8292569,37.4082764,
1237,TUR,K?r?kkale,,,
181,TUR,Antalya,36.8865728,30.7030242,
3050,TUR,Yalova,40.5928976,29.0776117,
390,TUR,Bitlis,38.4950867,42.1678372,
1383,TUR,Konya,37.872734,32.4924376,
835,TUR,Edirne,41.6759327,26.5587225,
2759,TUR,Tekirda?,,,
55,TUR,Adana,36.9863599,35.3252861,
1371,TUR,Kocaeli,40.8216536,29.9507184,
1354,TUR,Kilis,36.7797231,37.1416892,
2040,TUR,Osmaniye,37.2517882,36.2993502,
410,TUR,Bolu,40.6212099,31.6460259,
1310,TUR,Kayseri,38.7219011,35.4873214,
1236,TUR,K?r?ehir,,,
3067,TUR,Yozgat,39.7152422,35.170998,
2914,TUV,Vaitupu,-7.4769458,178.6807836,
1978,TUV,Nukufetau,-8.1159264,178.4798165,
1977,TUV,Nui,-7.220925,177.1533316,
1357,TWN,Kinmen,,,
1278,TWN,Kaohsiung,,,
1828,TWN,Nantou County,,,
2714,TWN,Tainan,,,
1693,TWN,Miaoli County,,,
2717,TWN,Taitung County,,,
2715,TWN,Taipei,,,
2713,TWN,Taichung,,,
596,TWN,Changhua County,,,
1668,TWN,Matsu Islands,,,
2102,TWN,Penghu,,,
2133,TWN,Pingtung County,,,
1314,TWN,Keelung,,,
2736,TWN,Taoyuan,,,
611,TWN,Chiayi County,,,
1118,TWN,Hsinchu,,,
610,TWN,Chiayi,,,
1856,TWN,New Taipei,,,
3070,TWN,Yunlin County,,,
3064,TWN,Yilan County,,,
1120,TWN,Hualien County,,,
1119,TWN,Hsinchu County,,,
785,TZA,Dodoma,,,
3093,TZA,Zanzibar Urban/West,,,
1787,TZA,Mwanza,,,
2704,TZA,Tabora,,,
214,TZA,Arusha,,,
1509,TZA,Lindi,,,
1628,TZA,Manyara,,,
1676,TZA,Mbeya,,,
1893,TZA,Njombe,,,
1170,TZA,Iringa,,,
1770,TZA,Mtwara,,,
1301,TZA,Katavi,,,
2216,TZA,Pwani,,,
1936,TZA,North Pemba,,,
1353,TZA,Kilimanjaro,,,
1350,TZA,Kigoma,,,
1755,TZA,Morogoro,,,
2557,TZA,Simiyu,,,
1247,TZA,Kagera,,,
2561,TZA,Singida,,,
719,TZA,Dar es Salaam,,,
3091,TZA,Zanzibar North,,,
3092,TZA,Zanzibar South & Central,,,
2345,TZA,Rukwa,,,
1631,TZA,Mara,,,
2732,TZA,Tanga,,,
2624,TZA,South Pemba,,,
2351,TZA,Ruvuma,,,
954,TZA,Geita,,,
2535,TZA,Shinyanga,,,
2159,UKR,Poltava Oblast,49.8607809,33.7498787,
1363,UKR,Kirovohrad Oblast,48.1916774,31.6902953,
1554,UKR,Lviv Oblast,49.6512234,23.8266948,
2768,UKR,Ternopil Oblast,49.6630002,25.6167516,
603,UKR,Cherkasy Oblast,49.1460165,31.2271744,
1339,UKR,Khmelnytskyi Oblast,49.268624,27.0635998,
1338,UKR,Kherson Oblast,46.5421715,33.4079326,
1186,UKR,Ivano-Frankivsk Oblast,48.7481718,24.5207477,
2672,UKR,Sumy Oblast,50.7696518,34.3289305,
1333,UKR,Kharkiv Oblast,49.8299582,36.3788957,
782,UKR,Dnipropetrovsk Oblast,48.662589,34.9501715,
1996,UKR,Odessa Oblast,46.1147226,29.9567193,
243,UKR,Autonomous Republic of Crimea,45.6856952,33.9329411,
3100,UKR,Zhytomyr Oblast,50.9080532,28.3867504,
1425,UKR,Kyiv,50.4500336,30.5241361,
1426,UKR,Kyiv Oblast,50.178595,30.4924884,
1789,UKR,Mykolaiv Oblast,47.3886032,31.9442334,
2957,UKR,Vinnytsia Oblast,48.8990315,28.516068,
2521,UKR,Sevastopol,44.6054434,33.5220842,
605,UKR,Chernivtsi Oblast,48.3810791,26.1081673,
3094,UKR,Zaporizhia Oblast,47.4165079,35.922969,
790,UKR,Donetsk Oblast,47.9212914,37.7809825,
604,UKR,Chernihiv Oblast,51.272593,31.7417235,
2331,UKR,Rivne Oblast,51.2074112,26.5208033,
2968,UKR,Volyn Oblast,51.5451167,24.6627893,
3083,UKR,Zakarpattia Oblast,48.2953664,23.4466092,
1546,UKR,Luhansk Oblast,49.2724587,38.9150477,
211,URY,Artigas,-30.6170756,-56.9373451,
2430,URY,Salto,-31.38889,-57.9608876,
2335,URY,Rocha,-34.0,-54.0,
1481,URY,Lavalleja,-33.9971964,-54.9992242,
658,URY,Colonia,-34.4698592,-57.8433679,
905,URY,Flores,-33.6518845,-56.8393553,
2089,URY,Paysandú,-32.3217257,-58.0892136,
2447,URY,San José,-34.455,-56.616944,
2830,URY,Treinta y Tres,-33.0,-54.25,
2595,URY,Soriano,-33.4921266,-57.7893105,
804,URY,Durazno,-33.0833329,-56.0833331,
585,URY,Cerro Largo,-32.333333,-54.333333,
515,URY,Canelones,-34.6222482,-55.9903797,
2327,URY,Rivera,-30.900058,-55.5408151,
2707,URY,Tacuarembó,-32.166667,-55.5,
1745,URY,Montevideo,-34.9058916,-56.1913095,
1603,URY,Maldonado,-34.9087162,-54.9582718,
122,USA,Alabama,33.2588817,-86.8295337,
125,USA,Alaska,64.4459613,-149.680909,
2312,USA,Rhode Island,41.7962409,-71.5992372,
2879,USA,United States Virgin Islands,17.789187,-64.7080574,
510,USA,California,36.7014631,-118.755997,
2010,USA,Oklahoma,34.9550817,-97.2684063,
2005,USA,Ohio,40.2253569,-82.6881395,
2610,USA,South Dakota,44.6471761,-100.348761,
2993,USA,Washington,38.8950368,-77.0365427,
202,USA,Arizona,34.395342,-111.763275,
143,USA,American Samoa,-14.297124,-170.7131481,
1920,USA,North Dakota,47.6201461,-100.540737,
766,USA,District of Columbia,38.8950368,-77.0365427,
728,USA,Delaware,38.6920451,-75.4013315,
3016,USA,West Virginia,38.4758406,-80.8408415,
1916,USA,North Carolina,35.6729639,-79.0392919,
2608,USA,South Carolina,33.6874388,-80.4363743,
1168,USA,Iowa,41.9216734,-93.3122705,
2959,USA,Virginia,37.1232245,-78.4927721,
674,USA,Connecticut,41.6500201,-72.7342163,
2942,USA,Vermont,44.5990718,-72.5002608,
667,USA,Commonwealth of the Northern Mariana Islands,15.1753648,145.7379338,
1162,USA,Indiana,40.3270127,-86.1746933,
659,USA,Colorado,38.7251776,-105.607716,
3033,USA,Wisconsin,44.4308975,-89.6884637,
203,USA,Arkansas,35.2048883,-92.4479108,
1083,USA,Hawaii,19.5938015,-155.4283701,
1591,USA,Maine,45.709097,-68.8590201,
1277,USA,Kansas,38.27312,-98.5821872,
1741,USA,Montana,47.3752671,-109.638757,
1716,USA,Missouri,38.7604815,-92.5617875,
1715,USA,Mississippi,32.9715285,-89.7348497,
3039,USA,Wyoming,43.1700264,-107.568534,
1708,USA,Minnesota,45.9896587,-94.6113288,
1694,USA,Michigan,43.6211955,-84.6824346,
2890,USA,Utah,39.4225192,-111.714358,
1016,USA,Guam,13.4499943,144.7651677,
1145,USA,Idaho,43.6447642,-114.015407,
2103,USA,Pennsylvania,40.9699889,-77.7278831,
1152,USA,Illinois,40.0796606,-89.4337288,
957,USA,Georgia,32.3293809,-83.1137366,
1317,USA,Kentucky,37.5726028,-85.1551411,
2025,USA,Oregon,43.9792797,-120.737257,
1657,USA,Massachusetts,42.3788774,-72.032366,
2770,USA,Texas,31.2638905,-98.5456116,
1648,USA,Maryland,39.5162401,-76.9382069,
908,USA,Florida,27.7567667,-81.4639835,
2766,USA,Tennessee,35.7730076,-86.2820081,
1841,USA,Nebraska,41.7370229,-99.5873816,
1848,USA,Nevada,39.5158825,-116.853722,
1850,USA,New Hampshire,43.4849133,-71.6553992,
1852,USA,New Jersey,40.0757384,-74.4041622,
1853,USA,New Mexico,34.5802074,-105.996047,
1858,USA,New York,40.7127281,-74.0060152,
1531,USA,Louisiana,30.8703881,-92.007126,
2209,USA,Puerto Rico,18.2247706,-66.4858295,
897,UZB,Fergana Region,40.5,71.25,
1223,UZB,Jizzakh Region,40.3319095,67.4551198,
2435,UZB,Samarqand Region,39.7337023,66.1282889,
3048,UZB,Xorazm Region,41.2902835,60.5428537,
160,UZB,Andijan Region,40.7740809,72.5355339,
2224,UZB,Qashqadaryo Region,38.5639397,65.5311095,
2748,UZB,Tashkent Region,41.0877657,69.4978552,
2747,UZB,Tashkent,41.3123363,69.2787079,
456,UZB,Bukhara Region,40.229366,63.5470584,
1817,UZB,Namangan Region,40.9555061,71.1097749,
2677,UZB,Surxondaryo Region,37.9520843,67.1265996,
1837,UZB,Navoiy Region,42.0,64.0,
2566,UZB,Sirdaryo Region,40.3737191,68.4341132,
2305,UZB,Republic of Karakalpakstan,43.7738841,57.6234617,
2932,VAT,Vatican City,,,
1010,VCT,Grenadines,12.5972425,-61.4335378,
599,VCT,Charlotte,13.2750872,-61.1462327,
1730,VEN,Monagas,,,
2859,VEN,Táchira,,,
1712,VEN,Miranda,,,
2838,VEN,Trujillo,,,
321,VEN,Barinas,,,
3109,VEN,Zulia,,,
2170,VEN,Portuguesa,,,
1793,VEN,Mérida,,,
731,VEN,Delta Amacuro,,,
1476,VEN,Lara,,,
885,VEN,Falcón,,,
1036,VEN,Guárico,,,
1973,VEN,Nueva Esparta,,,
193,VEN,Aragua,,,
539,VEN,Carabobo,,,
775,VEN,Distrito Capital,,,
188,VEN,Apure,,,
184,VEN,Anzoátegui,,,
1443,VEN,La Guaira,,,
3058,VEN,Yaracuy,,,
749,VEN,Dependencias Federales,,,
655,VEN,Cojedes,,,
2234,VNM,Qu?ng Nam,,,
2235,VNM,Qu?ng Ngãi,,,
2233,VNM,Qu?ng Bình,,,
2236,VNM,Qu?ng Ninh,,,
2237,VNM,Qu?ng Tr?,,,
258,VNM,B?c K?n,,,
2127,VNM,Phú Th?,19.8081066,105.7763991,
3,VNM,??k L?k,50.0494241,19.9640147,
4,VNM,??k Nông,22.1229358,105.8152807,
5,VNM,??ng Nai,,,
6,VNM,??ng Tháp,10.7382968,106.7152145,
1816,VNM,Nam ??nh,20.9986812,105.8535941,
1866,VNM,Ngh? An,18.6835328,105.6659239,
1887,VNM,Ninh Bình,20.2421142,105.9746207,
1888,VNM,Ninh Thu?n,21.1922373,106.0556569,
1556,VNM,Lâm ??ng,15.9266657,107.9650855,
19,VNM,?i?n Biên,,,
1555,VNM,Lào Cai,22.3069302,104.1829592,
3072,VNM,Yên Bái,21.8091042,104.5182832,
25,VNM,?à N?ng,16.068,108.212,
1523,VNM,Long An,10.480828,107.2008562,
1466,VNM,Lai Châu,22.2921668,103.1798662,
1436,VNM,L?ng S?n,,,
1381,VNM,Kon Tum,14.6995372,107.9323831,
1369,VNM,Kiên Giang,9.7667502,104.4726437,
1347,VNM,Khánh Hòa,12.2980751,108.9950386,
2128,VNM,Phú Yên,13.1998999,109.2390033,
1134,VNM,Hòa Bình,20.7090533,105.2576439,
1043,VNM,H?i D??ng,,,
533,VNM,Cao B?ng,22.7426936,106.1060926,
969,VNM,Gia Lai,14.0201373,108.6354524,
701,VNM,Cà Mau,9.0180177,105.0869724,
2774,VNM,Thanh Hóa,19.9781573,105.4816107,
2771,VNM,Th?a Thiên Hu?,16.1131667,107.3278324,
703,VNM,Côn ??o,11.6024077,107.5602177,
149,VNM,An Giang,10.3188672,105.0432488,
483,VNM,C?n Th?,,,
2902,VNM,V?nh Long,20.9986812,105.8535941,
2903,VNM,V?nh Phúc,,,
472,VNM,Bà R?a?V?ng Tàu,,,
1133,VNM,Hà T?nh,18.3504832,105.7623047,
482,VNM,Bình Thu?n,20.4528848,106.340023,
481,VNM,Bình Ph??c,17.4744739,106.600694,
479,VNM,Bình ??nh,10.7717065,106.6742079,
480,VNM,Bình D??ng,,,
2781,VNM,Thái Nguyên,21.9610968,105.8440789,
2783,VNM,Ti?n Giang,10.7803737,105.3031732,
2780,VNM,Thái Bình,20.4031348,106.5941615,
2860,VNM,Tây Ninh,11.0800527,106.2610531,
2839,VNM,Trà Vinh,9.5815192,106.5307116,
257,VNM,B?c Giang,21.3740092,106.4663176,
1044,VNM,H?i Phòng,,,
2695,VNM,Sóc Tr?ng,,,
259,VNM,B?c Liêu,8.8961366,105.6969598,
1045,VNM,H?ng Yên,,,
1046,VNM,H?u Giang,,,
1132,VNM,Hà Nam,20.5340294,105.9810248,
1131,VNM,Hà N?i	,43.472013,-0.9236559,
2856,VNM,Tuyên Quang,22.3382057,105.0715846,
2356,VNM,S?n La,-22.2595394,166.4465984,
261,VNM,B?n Tre,9.8837431,106.7340154,
1105,VNM,Ho Chi Minh,10.7755254,106.7021047,
260,VNM,B?c Ninh,21.3282166,106.4625257,
1130,VNM,Hà Giang,22.8168007,104.9504515,
2817,VUT,Torba,-13.6644135,167.1741636,
2531,VUT,Shefa Province,-17.3283967,168.2547316,
1600,VUT,Malampa,-16.2975,167.8103716,
2100,VUT,Penama,-15.2116666,167.9360319,
2466,VUT,Sanma,-15.158134,166.9393865,
2709,VUT,Tafea,-19.3706034,169.6752428,
27,WSM,A'ana,-22.5365751,-44.0633559,
2913,WSM,Vaisigano,-13.5595656,-172.6593798,
71,WSM,Aiga-i-le-Tai,-13.862031,-172.0328371,
2910,WSM,Va'a-o-Fonoti,,,
2844,WSM,Tuamasaga,-13.9218804,-171.8007196,
235,WSM,Atua,-13.954878,-171.6512455,
933,WSM,Gaga'ifomauga,,,
2067,WSM,Palauli,-13.7063577,-172.4839701,
932,WSM,Gaga'emauga,,,
2495,WSM,Satupa'itea,-13.7414328,-172.3406683,
881,WSM,Fa'asaleleage,,,
772,XKX,District of Prishtina,,,
767,XKX,District of Ferizaj,,,
771,XKX,District of Peja,,,
770,XKX,District of Mitrovica,,,
769,XKX,District of Gjilan,,,
773,XKX,District of Prizren,,,
768,XKX,District of Gjakova,,,
2702,YEM,Ta'izz Governorate,13.4115414,43.5570871,
8,YEM,?Adan Governorate,12.7797383,45.0381901,
0,YEM,'Amran Governorate,16.230218,43.909834,
2580,YEM,Socotra,12.5,53.833333,
1142,YEM,Ibb Governorate,14.1419291,44.1389849,
2269,YEM,Raymah Governorate,14.6875552,43.6648264,
1058,YEM,Hajjah Governorate,16.0,43.25,
1053,YEM,Hadhramaut,16.7323022,48.6084967,
91,YEM,Al Bayda' Governorate,14.34166,45.394422,
94,YEM,Al Hudaydah Governorate,15.1159326,42.844785,
96,YEM,Al Jawf Governorate,16.689733,45.611556,
51,YEM,Ad Dali' Governorate,13.922542,44.768269,
2367,YEM,Sa'dah Governorate,17.063405,43.914884,
103,YEM,Al Mahrah Governorate,17.0,51.5,
104,YEM,Al Mahwit Governorate,15.391981,43.536162,
1568,YEM,Ma'rib Governorate,15.5986243,45.2598934,
2458,YEM,San?a?,15.35,44.2,
44,YEM,Abyan Governorate,13.786202,46.141766,
1465,YEM,Lahij Governorate,13.166667,44.583333,
2524,YEM,Shabwah Governorate,14.9274109,46.6084967,
752,YEM,Dhamar Governorate,14.7384268,44.2709597,
2459,YEM,San?a? Governorate,15.2767547,44.2206266,
3021,ZAF,Western Cape,-33.546977,20.72753,
912,ZAF,Free State,-28.7853618,26.4978933,
947,ZAF,Gauteng,-25.9363439,28.0813105,
826,ZAF,Eastern Cape,-32.2171831,26.6386401,
1941,ZAF,North West,-26.1347819,25.6546729,
1418,ZAF,KwaZulu-Natal,-28.503833,30.8875009,
1508,ZAF,Limpopo,-23.4735288,29.3959199,
1967,ZAF,Nothern Cape,,,
1765,ZAF,Mpumalanga,-26.276849,30.1500153,
677,ZMB,Copperbelt,-13.0214171,27.8876177,
1551,ZMB,Lusaka,-15.4163395,28.2818414,
1946,ZMB,North-Western,-13.0143658,25.4624692,
1541,ZMB,Luapula,-10.4680244,29.1275609,
1774,ZMB,Muchinga,-11.1005259,31.639964,
1619,ZWE,Manicaland,-19.0188422,32.368889,
1699,ZWE,Midlands,-19.2785043,29.8790852,
1660,ZWE,Matabeleland South,-20.7364801,28.9396495,
1659,ZWE,Matabeleland North,-18.9283715,27.4992231,
1658,ZWE,Masvingo,-20.7453957,31.334138,
1065,ZWE,Harare,-17.8567035,31.0601584,
1655,ZWE,Mashonaland West,-17.1449001,29.8289885,
1654,ZWE,Mashonaland East,-17.7927323,31.7678044,
1653,ZWE,Mashonaland Central,-16.742872,31.2952086,
457,ZWE,Bulawayo,-20.1053948,28.5426856,
